1	1	61.03665543	81.75254059
1	1	73.77967834	98.29459381
1	1	80.31278992	103.058815
1	1	91.33483124	101.572258
1	1	56.69899368	84.03276825
1	1	90.17470551	104.3639832
1	1	70.49872589	110.2065125
1	1	75.25402069	119.940033
1	1	90.43141174	99.22444153
1	1	75.79283142	98.31693268
1	1	66.83388519	109.5553894
1	1	63.11359024	112.6033478
1	1	75.91583252	86.81069183
1	1	73.63756561	113.2978516
1	1	52.00991058	104.7418594
1	1	86.68844604	93.8793335
1	1	78.18307495	86.02354431
1	1	63.72081375	110.3701324
1	1	79.40363312	107.3978882
1	1	69.2587738	90.87173462
1	1	64.11480713	94.23471832
1	1	58.67285919	94.82575989
1	1	71.16738129	111.9169159
1	1	73.16934204	87.87287903
1	1	67.7254715	82.20115662
1	1	88.13298035	85.91832733
1	1	70.76673889	92.01669312
1	1	64.98735809	105.155426
1	1	78.03985596	110.8446274
1	1	68.27601624	92.04588318
1	1	72.70906067	94.27420044
1	1	76.36361694	95.56484222
1	1	60.62297821	95.49784851
1	1	84.4005127	97.33459473
1	1	70.2779541	95.95652008
1	1	82.00646973	97.95574188
1	1	71.06430054	89.62619781
1	1	84.85314941	97.85186005
1	1	65.15982056	104.7702179
1	1	69.52333069	109.327179
1	1	69.35633087	97.39028168
1	1	89.46839905	108.7608948
1	1	51.15661621	96.95754242
1	1	79.60512543	123.7239914
1	1	52.31308746	102.4134827
1	1	59.03072739	112.1289978
1	1	65.67542267	78.90193939
1	1	77.32744598	113.2077026
1	1	81.15947723	103.7967606
1	1	68.21585083	101.1051865
1	1	78.83841705	89.62443542
1	1	76.46685028	92.23069763
1	1	67.55860138	103.6492767
1	1	62.05503845	109.8900223
1	1	85.08358765	101.9528503
1	1	69.5151062	96.72615814
1	1	60.00746536	86.59685516
1	1	82.67884827	104.8945541
1	1	76.76853943	98.56486511
1	1	67.7286911	99.90355682
1	1	83.15534973	119.0727386
1	1	60.23000717	85.8037262
1	1	78.86751556	94.23535919
1	1	75.80780029	103.1234818
1	1	86.69815063	106.7537308
1	1	51.02506638	107.9811096
1	1	62.65394211	100.3798676
1	1	83.84479523	102.7743683
1	1	82.54470825	109.6205978
1	1	70.21541595	97.92189789
1	1	61.73090363	110.5450211
1	1	69.52216339	80.41967773
1	1	65.14009094	112.2359467
1	1	63.8323288	109.6922302
1	1	68.60848999	85.51473999
2	2	115.0857315	123.0491409
2	2	83.40462494	127.1754074
2	2	110.771843	123.029335
2	2	105.9962082	103.6130295
2	2	78.48043823	142.8345032
2	2	103.3225403	135.8041229
2	2	100.392662	112.1360931
2	2	96.22698212	128.2662659
2	2	109.025589	137.8570099
2	2	99.32239532	126.000824
2	2	105.380722	120.9006729
2	2	106.45578	124.2570267
2	2	92.94824982	123.8132324
2	2	127.8687973	126.4763565
2	2	101.069397	110.3714447
2	2	89.17733002	126.4916382
2	2	112.0580139	140.0850677
2	2	96.44064331	117.4883347
2	2	106.6921005	129.1291199
2	2	110.7184601	128.0388336
2	2	92.2048111	127.3622513
2	2	101.441597	116.4441833
2	2	96.11670685	138.8658447
2	2	93.12387848	136.1082001
2	2	84.6279068	133.1068878
2	2	82.36501312	102.071022
2	2	94.5140152	132.4248047
2	2	101.7288513	132.8369751
2	2	111.1103592	141.6876221
2	2	91.64004517	124.2149734
2	2	98.34646606	133.0233917
2	2	101.6242294	129.7959442
2	2	98.48355103	118.5858841
2	2	96.41448212	127.8657303
2	2	106.4795151	125.374382
2	2	80.09739685	129.0622101
2	2	96.34054565	124.6688309
2	2	111.2414093	137.6128235
2	2	99.08356476	121.123024
2	2	96.46359253	122.6290588
2	2	99.20613098	119.2136993
2	2	92.56893921	116.314827
2	2	99.63735199	133.6896667
2	2	90.28948212	139.9863434
2	2	110.8227386	144.5690308
2	2	106.6560211	124.4574432
2	2	112.6981125	112.0485306
2	2	91.04841614	143.1480713
2	2	100.9810562	111.8484039
2	2	101.7148285	131.1759338
2	2	101.2572327	125.7769318
2	2	103.8008118	133.6057434
2	2	106.0923309	145.6788483
2	2	82.47002411	151.1854095
2	2	87.23227692	109.6044769
2	2	111.4628143	127.5178986
2	2	102.3041382	134.9749298
2	2	100.557579	126.7441177
2	2	98.17624664	127.9680405
2	2	111.4746628	130.4021454
2	2	109.5238953	132.1736908
2	2	99.83314514	137.7817535
2	2	103.2559357	131.8705444
2	2	96.19180298	136.7165985
2	2	117.3895798	124.2243729
2	2	86.12284088	118.7893677
2	2	97.71635437	120.1858826
2	2	110.248085	123.5354385
2	2	107.3342896	137.1555939
2	2	74.36951447	112.5203323
2	2	80.49599457	128.7777405
2	2	101.0070877	132.4992218
2	2	107.123703	126.4348602
2	2	109.2059555	137.6092529
2	2	105.4443436	146.7557068
3	3	84.35707855	67.76900482
3	3	97.39467621	60.53889465
3	3	92.52625275	72.78729248
3	3	113.8351593	72.492836
3	3	100.2619629	60.47395706
3	3	92.26538849	63.03290939
3	3	89.74232483	65.80506134
3	3	111.9931641	67.10997009
3	3	105.4648209	62.46831512
3	3	92.60449219	61.83327103
3	3	105.3699265	64.62683105
3	3	94.99567413	70.76029968
3	3	98.22789001	55.77697754
3	3	93.01422119	56.5855217
3	3	98.39069366	86.33103943
3	3	100.243866	66.80506897
3	3	87.62722015	73.68759918
3	3	108.1212387	97.51538086
3	3	101.3141174	70.67469025
3	3	106.4322281	66.96221161
3	3	110.7510757	68.31552124
3	3	102.8610764	55.30496979
3	3	99.02959442	81.8296051
3	3	101.7725983	63.1697197
3	3	97.61468506	63.48858261
3	3	78.7559967	62.1444664
3	3	92.1160202	54.69124222
3	3	104.1931152	80.26856995
3	3	108.4170227	78.17777252
3	3	103.2358551	62.52733231
3	3	125.2053604	80.43089294
3	3	104.2667923	61.18944931
3	3	92.28417969	89.62678528
3	3	109.4426422	81.85388947
3	3	85.23681641	84.13427734
3	3	91.65821838	69.34957886
3	3	87.69026184	63.96655273
3	3	89.65995026	85.08422089
3	3	96.35971832	81.42466736
3	3	90.87676239	66.17417145
3	3	108.7746048	75.13442993
3	3	105.4055557	74.22187042
3	3	121.6864014	74.52744293
3	3	96.0792923	71.93297577
3	3	99.54889679	67.50954437
3	3	84.76857758	83.9503479
3	3	105.8845749	60.26447296
3	3	98.6026001	79.64202881
3	3	94.42654419	61.56077194
3	3	109.4336243	75.93755341
3	3	107.3512039	62.23291779
3	3	99.41001129	83.19759369
3	3	121.2087936	75.84819794
3	3	100.9513245	88.37508392
3	3	82.18048859	85.51088715
3	3	84.77546692	60.99355316
3	3	100.7206726	94.15943146
3	3	79.66252136	72.24617767
3	3	105.7191696	68.57839966
3	3	95.69872284	74.95941162
3	3	101.741806	67.77992249
3	3	107.6819382	83.76667786
3	3	115.7264481	59.27272034
3	3	93.01171875	71.67990112
3	3	104.2299728	66.55273438
3	3	94.85977936	86.91659546
3	3	104.0625534	82.8454895
3	3	102.4541473	68.99310303
3	3	96.39911652	68.91416931
3	3	103.0704346	92.12107086
3	3	104.8120499	75.11365509
3	3	91.10388184	67.59281921
3	3	116.0193253	69.54762268
3	3	124.2175446	81.11755371
3	3	92.70996857	70.78869629
4	4	136.745285	112.1223068
4	4	136.7762146	100.3946762
4	4	133.4282684	99.5873642
4	4	127.2659378	103.4386215
4	4	117.5334244	102.5545349
4	4	119.8119431	94.45080566
4	4	127.3369293	111.2368546
4	4	121.6254883	110.6260071
4	4	127.6990128	103.4070511
4	4	140.7211761	117.5427933
4	4	127.9324493	94.22847748
4	4	121.9865723	92.17449188
4	4	105.3798447	108.1897278
4	4	141.4369354	92.42663574
4	4	115.6135864	105.0283356
4	4	138.75	106.4395676
4	4	132.1656494	84.99546051
4	4	115.9856873	86.52383423
4	4	127.7009811	94.49208069
4	4	116.9986725	97.95204926
4	4	129.2391968	98.40048218
4	4	129.8313904	75.86542511
4	4	130.2064209	105.2060394
4	4	133.593277	101.7294006
4	4	138.4742584	113.1137238
4	4	124.1098099	103.8973694
4	4	141.5392456	95.57710266
4	4	133.6615753	110.3350067
4	4	121.8992691	93.13848114
4	4	123.9093094	100.3650208
4	4	136.8995209	100.5471954
4	4	126.5239334	96.84590912
4	4	139.8899689	103.1960297
4	4	122.1799927	114.318573
4	4	131.0440369	100.1392136
4	4	128.3345947	105.9555054
4	4	122.2339783	88.94178009
4	4	145.5902405	98.00863647
4	4	123.1657181	99.66172028
4	4	125.7605209	116.8425293
4	4	136.2160797	110.6250687
4	4	141.9895935	92.18621063
4	4	116.9349213	89.48537445
4	4	140.6614227	131.4641724
4	4	125.3748932	103.2911301
4	4	89.47644043	101.2858658
4	4	113.4157715	100.3174133
4	4	130.5894318	99.51861572
4	4	139.8890076	104.9134521
4	4	127.2566833	103.3010712
4	4	130.8845367	90.76314545
4	4	118.8079224	92.92998505
4	4	129.9705048	104.8477249
4	4	146.3492737	90.4894104
4	4	117.0389557	111.0044861
4	4	139.0495453	95.23434448
4	4	128.2772217	104.7332306
4	4	147.743576	111.1787186
4	4	121.3846436	96.1282959
4	4	115.6588058	111.0549622
4	4	128.5164642	85.44062805
4	4	126.7018127	112.0902481
4	4	116.0066528	106.9679489
4	4	125.742424	113.3982239
4	4	135.8741913	98.65718842
4	4	121.0305557	95.00380707
4	4	125.8970032	73.6831131
4	4	129.5282135	103.3221664
4	4	117.2059097	93.95507813
4	4	135.1512909	91.06077576
4	4	125.998558	80.85401917
4	4	139.4080811	90.27542877
4	4	118.8796463	86.86042023
4	4	137.3138885	97.00312805
4	4	118.7957382	86.48789215
