-14 -9 
8323 0 1 0 1 0 0 5049 1 56 -41 0 1 2 144 -49 0 9 1 76 76 NA NA 
8323 0 1 0 1 1 1 1598 1 56 -33 0 1 3 155 -33 0 10 3 62 138 NA NA 
8323 0 1 0 1 2 1 1741 1 89 -41 0 4 2 78 -17 0 3 5 66 204 NA NA 
8323 0 1 0 1 3 0 1069 0 122 -9 1 7 6 67 15 1 2 9 35 239 NA NA 
8323 0 1 0 1 4 0 1355 0 56 7 1 1 8 133 -33 0 8 3 37 276 NA NA 
8323 0 1 0 1 5 0 1073 0 100 -1 1 5 7 89 -1 1 4 7 12 288 NA NA 
8323 0 1 0 1 6 1 948 1 144 -1 1 9 7 78 -25 0 3 4 34 322 NA NA 
8323 0 1 0 1 7 1 819 1 144 -9 1 9 6 100 -17 0 5 5 90 412 NA NA 
8323 0 1 0 1 8 1 542 1 100 -49 0 5 1 122 -41 0 7 2 60 472 NA NA 
8323 0 1 0 1 9 1 741 0 78 -1 1 3 7 100 15 1 5 9 42 514 NA NA 
8323 0 1 0 1 10 0 592 0 100 -9 1 5 6 155 -41 0 10 2 28 542 NA NA 
8323 0 1 0 1 11 1 762 1 111 23 1 6 10 133 -25 0 8 4 75 617 NA NA 
8323 0 1 0 1 12 1 1216 0 78 -33 0 3 3 133 23 1 8 10 53 670 NA NA 
8323 0 1 0 1 13 1 715 1 78 -9 1 3 6 133 -41 0 8 2 48 718 NA NA 
8323 0 1 0 1 14 0 890 1 89 -17 0 4 5 67 -33 0 2 3 62 780 NA NA 
8323 0 1 0 1 15 1 1025 0 122 -1 1 7 7 155 23 1 10 10 34 814 NA NA 
8323 0 1 0 1 16 1 934 1 122 23 1 7 10 144 -25 0 9 4 50 864 NA NA 
8323 0 1 0 1 17 1 729 0 67 -17 0 2 5 133 15 1 8 9 39 903 NA NA 
8323 0 1 0 1 18 0 695 0 144 7 1 9 8 56 23 1 1 10 32 935 NA NA 
8323 0 1 0 1 19 1 709 1 67 -49 0 2 1 122 -49 0 7 1 69 1004 NA NA 
