-29 -36 
8328 0 0 0 1 0 1 2745 0 52 -68 0 2 2 96 -36 1 6 6 42 42 NA NA 
8328 0 0 0 1 1 0 2476 1 41 -44 0 1 5 107 -20 1 7 8 74 116 NA NA 
8328 0 0 0 1 2 0 1960 1 41 -20 0 1 8 74 -28 0 4 7 46 162 NA NA 
8328 0 0 0 1 3 1 2013 1 52 -60 0 2 3 63 -20 0 3 8 60 222 NA NA 
8328 0 0 0 1 4 1 2114 0 118 -44 1 8 5 107 -68 1 7 2 55 277 NA NA 
8328 0 0 0 1 5 0 1957 0 107 -4 1 7 10 129 -68 1 9 2 30 307 NA NA 
8328 0 0 0 1 6 1 1203 1 140 -28 1 10 7 41 -28 0 1 7 82 389 NA NA 
8328 0 0 0 1 7 0 905 1 74 -20 0 4 8 85 -52 0 5 4 32 421 NA NA 
8328 0 0 0 1 8 1 911 1 129 -20 1 9 8 74 -52 0 4 4 74 495 NA NA 
8328 0 0 0 1 9 0 836 0 129 -36 1 9 6 129 -28 1 9 7 29 524 NA NA 
8328 0 0 0 1 10 1 814 1 85 -36 0 5 6 74 -76 0 4 1 50 574 NA NA 
8328 0 0 0 1 11 1 3474 1 41 -4 0 1 10 52 -20 0 2 8 56 630 NA NA 
8328 0 0 0 1 12 1 1155 1 96 -28 1 6 7 63 -76 0 3 1 71 701 NA NA 
8328 0 0 0 1 13 0 1070 0 118 -68 1 8 2 41 -36 0 1 6 33 734 NA NA 
8328 0 0 0 1 14 0 878 0 140 -52 1 10 4 118 -20 1 8 8 38 772 NA NA 
8328 0 0 0 1 15 1 920 1 129 -60 1 9 3 52 -12 0 2 9 28 800 NA NA 
8328 0 0 0 1 16 1 2032 1 118 -60 1 8 3 74 -12 0 4 9 27 827 NA NA 
8328 0 0 0 1 17 0 882 1 41 -52 0 1 4 140 -44 1 10 5 65 892 NA NA 
8328 0 0 0 1 18 0 5593 1 74 -44 0 4 5 118 -36 1 8 6 68 960 NA NA 
8328 0 0 0 1 19 0 1944 1 63 -4 0 3 10 74 -4 0 4 10 58 1018 NA NA 
8328 0 0 0 1 20 1 1810 1 52 -52 0 2 4 41 -12 0 1 9 58 1076 NA NA 
8328 0 0 0 1 21 0 1158 1 52 -44 0 2 5 96 -52 1 6 4 37 1113 NA NA 
8328 0 0 0 1 22 0 1838 1 85 -4 0 5 10 118 -28 1 8 7 66 1179 NA NA 
8328 0 0 0 1 23 0 1277 0 96 -20 1 6 8 107 -76 1 7 1 52 1231 NA NA 
8328 0 0 0 1 24 0 516 1 41 -76 0 1 1 41 -68 0 1 2 30 1261 NA NA 
8328 0 0 0 1 25 0 542 1 63 -60 0 3 3 63 -12 0 3 9 60 1321 NA NA 
8328 0 0 0 1 26 0 637 0 96 -68 1 6 2 85 -12 0 5 9 36 1357 NA NA 
8328 0 0 0 1 27 1 1667 0 107 -12 1 7 9 140 -12 1 10 9 35 1392 NA NA 
8328 0 0 0 1 28 1 792 1 63 -68 0 3 2 52 -76 0 2 1 72 1464 NA NA 
8328 0 0 0 1 29 0 1123 1 74 -68 0 4 2 85 -68 0 5 2 43 1507 NA NA 
8328 0 0 0 1 30 1 867 1 129 -44 1 9 5 85 -28 0 5 7 79 1586 NA NA 
8328 0 0 0 1 31 0 678 1 52 -28 0 2 7 107 -44 1 7 5 49 1635 NA NA 
8328 0 0 0 1 32 0 826 1 85 -20 0 5 8 96 -12 1 6 9 72 1707 NA NA 
8328 0 0 0 1 33 0 997 0 96 -76 1 6 1 140 -20 1 10 8 47 1754 NA NA 
8328 0 0 0 1 34 1 808 1 140 -68 1 10 2 85 -60 0 5 3 49 1803 NA NA 
8328 0 0 0 1 35 1 722 1 140 -60 1 10 3 74 -60 0 4 3 82 1885 NA NA 
8328 0 0 0 1 36 0 846 0 96 -4 1 6 10 107 -28 1 7 7 58 1943 NA NA 
8328 0 0 0 1 37 1 681 1 107 -60 1 7 3 63 -28 0 3 7 50 1993 NA NA 
8328 0 0 0 1 38 1 760 0 129 -4 1 9 10 96 -44 1 6 5 65 2058 NA NA 
8328 0 0 0 1 39 1 694 0 118 -52 1 8 4 96 -60 1 6 3 23 2081 NA NA 
8328 0 0 0 1 40 1 650 1 129 -44 1 9 5 63 -36 0 3 6 55 2136 NA NA 
8328 0 0 0 1 41 1 711 1 140 -12 1 10 9 52 -4 0 2 10 60 2196 NA NA 
8328 0 0 0 1 42 0 694 1 85 -60 0 5 3 118 -12 1 8 9 71 2267 NA NA 
8328 0 0 0 1 43 0 1302 0 129 -28 1 9 7 107 -12 1 7 9 27 2294 NA NA 
8328 0 0 0 1 44 1 1086 1 63 -52 0 3 4 52 -68 0 2 2 34 2328 NA NA 
8328 0 0 0 1 45 1 792 1 96 -36 1 6 6 52 -60 0 2 3 63 2391 NA NA 
8328 0 0 0 1 46 0 1252 0 140 -76 1 10 1 96 -28 1 6 7 30 2421 NA NA 
8328 0 0 0 1 47 0 638 1 41 -4 0 1 10 129 -60 1 9 3 68 2489 NA NA 
8328 0 0 0 1 48 1 622 1 118 -44 1 8 5 63 -60 0 3 3 47 2536 NA NA 
8328 0 0 0 1 49 1 2234 1 107 -68 1 7 2 41 -68 0 1 2 53 2589 NA NA 
8328 0 0 0 1 50 0 570 1 63 -20 0 3 8 118 -28 1 8 7 69 2658 NA NA 
8328 0 0 0 1 51 0 623 1 52 -76 0 2 1 74 -60 0 4 3 30 2688 NA NA 
8328 0 0 0 1 52 1 1107 0 118 -60 1 8 3 140 -60 1 10 3 25 2713 NA NA 
8328 0 0 0 1 53 1 560 1 107 -20 1 7 8 74 -4 0 4 10 72 2785 NA NA 
8328 0 0 0 1 54 1 1131 1 63 -12 0 3 9 63 -44 0 3 5 46 2831 NA NA 
8328 0 0 0 1 55 0 738 1 85 -28 0 5 7 140 -36 1 10 6 68 2899 NA NA 
8328 0 0 0 1 56 1 899 0 107 -28 1 7 7 96 -76 1 6 1 27 2926 NA NA 
8328 0 0 0 1 57 0 1175 1 85 -20 0 5 8 74 -68 0 4 2 66 2992 NA NA 
8328 0 0 0 1 58 1 786 1 129 -68 1 9 2 74 -28 0 4 7 47 3039 NA NA 
8328 0 0 0 1 59 1 851 1 107 -60 1 7 3 85 -12 0 5 9 70 3109 NA NA 
8328 0 0 0 1 60 0 804 0 96 -44 1 6 5 140 -68 1 10 2 15 3124 NA NA 
8328 0 0 0 1 61 1 896 1 140 -44 1 10 5 63 -68 0 3 2 58 3182 NA NA 
8328 0 0 0 1 62 1 1192 1 74 -12 0 4 9 41 -44 0 1 5 32 3214 NA NA 
8328 0 0 0 1 63 1 902 1 107 -44 1 7 5 85 -44 0 5 5 49 3263 NA NA 
