-22 68 
8325 0 0 1 1 0 0 1689 1 125 52 1 8 4 125 84 1 8 8 56 56 NA NA 
8325 0 0 1 1 1 1 2128 1 125 60 1 8 5 147 100 1 10 10 78 134 NA NA 
8325 0 0 1 1 2 1 861 0 81 92 0 4 9 70 52 0 3 4 29 163 NA NA 
8325 0 0 1 1 3 1 1182 1 125 28 1 8 1 136 100 1 9 10 75 238 NA NA 
8325 0 0 1 1 4 0 1143 1 136 52 1 9 4 147 76 1 10 7 36 274 NA NA 
8325 0 0 1 1 5 0 3175 0 81 100 0 4 10 114 28 1 7 1 63 337 NA NA 
8325 0 0 1 1 6 0 3372 0 48 100 0 1 10 92 60 0 5 5 58 395 NA NA 
8325 0 0 1 1 7 0 747 0 59 52 0 2 4 114 76 1 7 7 31 426 NA NA 
8325 0 0 1 1 8 1 5317 1 114 92 1 7 9 103 100 1 6 10 56 482 NA NA 
8325 0 0 1 1 9 0 3885 0 92 44 0 5 3 147 68 1 10 6 29 511 NA NA 
8325 0 0 1 1 10 1 643 0 125 68 1 8 6 59 92 0 2 9 55 566 NA NA 
8325 0 0 1 1 11 1 730 0 81 28 0 4 1 59 100 0 2 10 26 592 NA NA 
8325 0 0 1 1 12 0 1315 1 114 84 1 7 8 125 44 1 8 3 36 628 NA NA 
8325 0 0 1 1 13 1 1239 1 103 44 1 6 3 114 68 1 7 6 33 661 NA NA 
8325 0 0 1 1 14 1 638 0 147 36 1 10 2 70 100 0 3 10 15 676 NA NA 
8325 0 0 1 1 15 1 595 0 103 28 1 6 1 59 36 0 2 2 51 727 NA NA 
8325 0 0 1 1 16 0 490 0 59 84 0 2 8 103 68 1 6 6 55 782 NA NA 
8325 0 0 1 1 17 1 1035 1 136 44 1 9 3 136 92 1 9 9 68 850 NA NA 
8325 0 0 1 1 18 0 555 0 59 60 0 2 5 59 28 0 2 1 43 893 NA NA 
8325 0 0 1 1 19 0 532 0 70 60 0 3 5 147 84 1 10 8 24 917 NA NA 
8325 0 0 1 1 20 1 1064 0 92 76 0 5 7 92 28 0 5 1 30 947 NA NA 
8325 0 0 1 1 21 1 620 0 92 68 0 5 6 48 76 0 1 7 23 970 NA NA 
8325 0 0 1 1 22 1 568 0 103 84 1 6 8 70 28 0 3 1 31 1001 NA NA 
8325 0 0 1 1 23 0 685 0 81 36 0 4 2 114 52 1 7 4 18 1019 NA NA 
8325 0 0 1 1 24 0 540 0 70 36 0 3 2 125 100 1 8 10 51 1070 NA NA 
8325 0 0 1 1 25 0 2035 0 81 44 0 4 3 125 76 1 8 7 45 1115 NA NA 
8325 0 0 1 1 26 1 765 0 92 52 0 5 4 70 76 0 3 7 40 1155 NA NA 
8325 0 0 1 1 27 1 1027 1 136 68 1 9 6 114 60 1 7 5 84 1239 NA NA 
8325 0 0 1 1 28 0 917 0 48 92 0 1 9 125 36 1 8 2 50 1289 NA NA 
8325 0 0 1 1 29 0 602 0 59 76 0 2 7 147 44 1 10 3 60 1349 NA NA 
8325 0 0 1 1 30 1 546 0 147 28 1 10 1 81 68 0 4 6 38 1387 NA NA 
8325 0 0 1 1 31 1 564 0 147 60 1 10 5 70 68 0 3 6 32 1419 NA NA 
8325 0 0 1 1 32 0 903 1 114 100 1 7 10 136 76 1 9 7 80 1499 NA NA 
8325 0 0 1 1 33 0 959 0 70 84 0 3 8 92 100 0 5 10 58 1557 NA NA 
8325 0 0 1 1 34 0 1013 0 92 92 0 5 9 114 36 1 7 2 58 1615 NA NA 
8325 0 0 1 1 35 1 506 1 136 28 1 9 1 147 52 1 10 4 46 1661 NA NA 
8325 0 0 1 1 36 0 459 0 48 36 0 1 2 48 60 0 1 5 72 1733 NA NA 
8325 0 0 1 1 37 1 919 0 136 60 1 9 5 92 84 0 5 8 48 1781 NA NA 
8325 0 0 1 1 38 0 634 0 59 44 0 2 3 81 60 0 4 5 41 1822 NA NA 
8325 0 0 1 1 39 1 540 0 92 36 0 5 2 48 52 0 1 4 23 1845 NA NA 
8325 0 0 1 1 40 0 537 0 59 28 0 2 1 92 36 0 5 2 24 1869 NA NA 
8325 0 0 1 1 41 0 694 1 103 100 1 6 10 136 60 1 9 5 73 1942 NA NA 
8325 0 0 1 1 42 0 887 0 70 52 0 3 4 48 52 0 1 4 43 1985 NA NA 
8325 0 0 1 1 43 1 702 1 125 92 1 8 9 125 36 1 8 2 56 2041 NA NA 
8325 0 0 1 1 44 1 558 0 114 68 1 7 6 59 76 0 2 7 34 2075 NA NA 
8325 0 0 1 1 45 1 664 0 103 68 1 6 6 48 92 0 1 9 44 2119 NA NA 
8325 0 0 1 1 46 0 964 1 147 36 1 10 2 147 44 1 10 3 61 2180 NA NA 
8325 0 0 1 1 47 0 486 0 81 76 0 4 7 136 52 1 9 4 12 2192 NA NA 
8325 0 0 1 1 48 0 608 0 59 60 0 2 5 92 68 0 5 6 40 2232 NA NA 
8325 0 0 1 1 49 0 1809 0 92 76 0 5 7 114 28 1 7 1 44 2276 NA NA 
8325 0 0 1 1 50 0 696 0 48 44 0 1 3 48 76 0 1 7 32 2308 NA NA 
8325 0 0 1 1 51 1 568 0 70 100 0 3 10 81 52 0 4 4 9 2317 NA NA 
8325 0 0 1 1 52 0 541 0 81 44 0 4 3 103 60 1 6 5 29 2346 NA NA 
8325 0 0 1 1 53 0 613 0 70 68 0 3 6 103 36 1 6 2 33 2379 NA NA 
8325 0 0 1 1 54 1 490 0 103 76 1 6 7 48 100 0 1 10 30 2409 NA NA 
8325 0 0 1 1 55 0 509 0 70 84 0 3 8 125 28 1 8 1 20 2429 NA NA 
8325 0 0 1 1 56 1 117 1 136 68 1 9 6 125 68 1 8 6 56 2485 NA NA 
8325 0 0 1 1 57 0 332 0 48 36 0 1 2 136 36 1 9 2 29 2514 NA NA 
8325 0 0 1 1 58 1 345 0 114 60 1 7 5 81 68 0 4 6 25 2539 NA NA 
8325 0 0 1 1 59 0 351 1 103 92 1 6 9 136 100 1 9 10 53 2592 NA NA 
8325 0 0 1 1 60 1 344 1 81 84 0 4 8 147 60 1 10 5 70 2662 NA NA 
8325 0 0 1 1 61 0 308 1 114 92 1 7 9 125 52 1 8 4 35 2697 NA NA 
8325 0 0 1 1 62 1 276 1 147 92 1 10 9 136 28 1 9 1 64 2761 NA NA 
8325 0 0 1 1 63 0 293 0 59 36 0 2 2 81 28 0 4 1 55 2816 NA NA 
8325 0 0 1 1 64 1 286 1 81 92 0 4 9 125 84 1 8 8 71 2887 NA NA 
8325 0 0 1 1 65 0 246 0 92 44 0 5 3 81 36 0 4 2 45 2932 NA NA 
8325 0 0 1 1 66 1 266 0 59 100 0 2 10 48 60 0 1 5 20 2952 NA NA 
8325 0 0 1 1 67 0 219 0 92 92 0 5 9 81 60 0 4 5 53 3005 NA NA 
8325 0 0 1 1 68 1 291 1 147 76 1 10 7 125 100 1 8 10 35 3040 NA NA 
8325 0 0 1 1 69 0 351 0 92 60 0 5 5 103 84 1 6 8 75 3115 NA NA 
8325 0 0 1 1 70 1 220 0 136 44 1 9 3 70 92 0 3 9 31 3146 NA NA 
8325 0 0 1 1 71 0 96 0 92 52 0 5 4 92 28 0 5 1 30 3176 NA NA 
8325 0 0 1 1 72 1 0 0 59 92 0 2 9 70 44 0 3 3 44 3220 NA NA 
8325 0 0 1 1 73 0 0 1 125 60 1 8 5 114 52 1 7 4 70 3290 NA NA 
8325 0 0 1 1 74 0 286 1 147 28 1 10 1 136 76 1 9 7 69 3359 NA NA 
8325 0 0 1 1 75 0 274 0 59 68 0 2 6 59 44 0 2 3 39 3398 NA NA 
8325 0 0 1 1 76 1 292 1 114 84 1 7 8 147 100 1 10 10 64 3462 NA NA 
8325 0 0 1 1 77 1 244 1 103 44 1 6 3 114 36 1 7 2 50 3512 NA NA 
8325 0 0 1 1 78 1 0 0 103 28 1 6 1 48 68 0 1 6 31 3543 NA NA 
8325 0 0 1 1 79 0 278 0 81 100 0 4 10 48 84 0 1 8 43 3586 NA NA 
8325 0 0 1 1 80 0 0 1 114 52 1 7 4 70 60 0 3 5 59 3645 NA NA 
8325 0 0 1 1 81 0 0 0 59 76 0 2 7 70 68 0 3 6 32 3677 NA NA 
8325 0 0 1 1 82 1 0 1 136 44 1 9 3 103 68 1 6 6 63 3740 NA NA 
8325 0 0 1 1 83 1 255 1 125 92 1 8 9 147 28 1 10 1 69 3809 NA NA 
8325 0 0 1 1 84 1 0 0 125 100 1 8 10 70 28 0 3 1 38 3847 NA NA 
8325 0 0 1 1 85 0 192 0 48 44 0 1 3 70 52 0 3 4 16 3863 NA NA 
8325 0 0 1 1 86 0 0 1 125 60 1 8 5 114 92 1 7 9 63 3926 NA NA 
8325 0 0 1 1 87 0 0 0 81 92 0 4 9 48 52 0 1 4 49 3975 NA NA 
8325 0 0 1 1 88 1 99 1 81 68 0 4 6 136 76 1 9 7 59 4034 NA NA 
8325 0 0 1 1 89 1 0 0 114 100 1 7 10 70 76 0 3 7 23 4057 NA NA 
8325 0 0 1 1 90 1 125 1 92 84 0 5 8 147 92 1 10 9 70 4127 NA NA 
8325 0 0 1 1 91 0 1 0 48 68 0 1 6 103 76 1 6 7 55 4182 NA NA 
8325 0 0 1 1 92 0 55 1 147 84 1 10 8 59 68 0 2 6 85 4267 NA NA 
8325 0 0 1 1 93 0 0 1 136 100 1 9 10 103 60 1 6 5 44 4311 NA NA 
8325 0 0 1 1 94 0 1 1 147 100 1 10 10 92 44 0 5 3 53 4364 NA NA 
8325 0 0 1 1 95 1 0 0 114 60 1 7 5 81 76 0 4 7 30 4394 NA NA 
8325 0 0 1 1 96 1 1 1 136 68 1 9 6 136 52 1 9 4 61 4455 NA NA 
8325 0 0 1 1 97 1 0 0 125 68 1 8 6 48 92 0 1 9 36 4491 NA NA 
8325 0 0 1 1 98 1 110 0 59 52 0 2 4 81 100 0 4 10 20 4511 NA NA 
8325 0 0 1 1 99 1 1341 0 48 84 0 1 8 70 36 0 3 2 48 4559 NA NA 
8325 0 0 1 1 100 1 0 0 114 28 1 7 1 59 92 0 2 9 66 4625 NA NA 
8325 0 0 1 1 101 1 0 1 147 60 1 10 5 147 76 1 10 7 64 4689 NA NA 
8325 0 0 1 1 102 0 0 1 103 36 1 6 2 92 52 0 5 4 79 4768 NA NA 
8325 0 0 1 1 103 1 6 1 125 76 1 8 7 103 84 1 6 8 56 4824 NA NA 
8325 0 0 1 1 104 0 0 1 103 44 1 6 3 81 52 0 4 4 56 4880 NA NA 
8325 0 0 1 1 105 0 47 1 114 76 1 7 7 103 28 1 6 1 47 4927 NA NA 
8325 0 0 1 1 106 0 0 0 92 60 0 5 5 114 36 1 7 2 8 4935 NA NA 
8325 0 0 1 1 107 0 148 1 147 52 1 10 4 81 36 0 4 2 61 4996 NA NA 
8325 0 0 1 1 108 1 557 0 59 100 0 2 10 70 44 0 3 3 67 5063 NA NA 
8325 0 0 1 1 109 0 290 1 136 84 1 9 8 48 28 0 1 1 41 5104 NA NA 
8325 0 0 1 1 110 0 336 1 103 92 1 6 9 103 52 1 6 4 64 5168 NA NA 
8325 0 0 1 1 111 1 560 1 92 28 0 5 1 125 44 1 8 3 44 5212 NA NA 
8325 0 0 1 1 112 0 820 1 125 28 1 8 1 92 100 0 5 10 60 5272 NA NA 
8325 0 0 1 1 113 1 104 1 92 36 0 5 2 136 60 1 9 5 42 5314 NA NA 
8325 0 0 1 1 114 1 87 1 81 84 0 4 8 114 44 1 7 3 68 5382 NA NA 
8325 0 0 1 1 115 0 17 0 70 92 0 3 9 81 44 0 4 3 42 5424 NA NA 
8325 0 0 1 1 116 1 227 0 136 92 1 9 9 48 60 0 1 5 43 5467 NA NA 
8325 0 0 1 1 117 1 1 0 147 44 1 10 3 59 28 0 2 1 33 5500 NA NA 
8325 0 0 1 1 118 0 0 0 81 28 0 4 1 103 100 1 6 10 56 5556 NA NA 
